,NSN,sigu,valid_BBC,accurate_BBC,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_BBC,fs8_ERR_BBC,fs8_MERR_UP_BBC,fs8_MERR_LOW_BBC,M_0_BBC,M_0_ERR_BBC,M_0_MERR_UP_BBC,M_0_MERR_LOW_BBC,sigv_BBC,sigv_ERR_BBC,sigv_MERR_UP_BBC,sigv_MERR_LOW_BBC,fs8_TRUE,fs8_ERR_TRUE,fs8_MERR_UP_TRUE,fs8_MERR_LOW_TRUE,sigv_TRUE,sigv_ERR_TRUE,sigv_MERR_UP_TRUE,sigv_MERR_LOW_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,fs8_MERR_UP_STDFIT,fs8_MERR_LOW_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,sigv_MERR_UP_STDFIT,sigv_MERR_LOW_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,alpha_MERR_UP_STDFIT,alpha_MERR_LOW_STDFIT,beta_STDFIT,beta_ERR_STDFIT,beta_MERR_UP_STDFIT,beta_MERR_LOW_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,M_0_MERR_UP_STDFIT,M_0_MERR_LOW_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,sigma_M_MERR_UP_STDFIT,sigma_M_MERR_LOW_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT,gamma_MERR_UP_STDFIT,gamma_MERR_LOW_STDFIT
0,6970,10.0,True,True,True,True,True,True,0.6311406491205243,0.06425157656874508,0.0657420862236354,-0.06281510697513376,6.196462851429834e-05,0.0038008223752981486,0.0038206864241806878,-0.003805029690852665,0.0006994806001165584,172.9940256080264,40.424980605370976,-0.0006994806001165584,0.7626804210025815,0.030125471619539657,0.030602020038428324,-0.029679747347084992,295.336796989574,2.747741078510728,2.766966450102904,-2.7304946382490654,0.751488230972015,0.1002086460136919,0.10197641969616325,-0.09897327746568466,269.6595950452554,51.41650386509612,49.339302457734675,-55.40704845133002,0.15034511413045804,0.0011743869618764775,0.0011746486167862002,-0.0011743017492468475,2.8759511916450653,0.013902555959277366,0.013905866389551285,-0.013906308367744646,-19.39638799683093,0.004731834717924074,0.004739518385903834,-0.004780971966837593,0.09711152294665577,0.0019480656118071177,0.001935220941415486,-0.0019911505363795962,0.08364536981332497,0.0030052793813235396,0.003005231598310217,-0.003005522698353745
1,6970,11.0,True,True,True,True,True,True,0.6386041257579449,0.06536330118502726,0.06691877685006326,-0.06386546068633009,8.133000805090071e-05,0.0038356473010858396,0.0038560326236322987,-0.003839841451457541,6.478279285455381e-05,177.24128585618837,40.82033954445751,-6.478279285455381e-05,0.7772229311846299,0.03112559838246398,0.031640369889741546,-0.030643301052986856,295.75043286805845,2.7422672610543657,2.7616057979143522,-2.7248331596380586,0.759085969946094,0.10151495089382268,0.10337645654659203,-0.10019647973570678,270.2571715019627,51.296421283365305,49.237031001774106,-55.26127384426687,0.15034693864272083,0.001174332928321041,0.0011746633810082127,-0.0011741809118098845,2.8759613501947814,0.013902218807757986,0.013905035150112741,-0.013906475187828277,-19.396405319962422,0.004766343493854819,0.004774368670610132,-0.0048161022388449335,0.09711535112560411,0.0019479274956220732,0.0019352712982473894,-0.0019908472888240402,0.08364593072289464,0.003005203799952237,0.003005131000981182,-0.003005472686688762
2,6970,12.0,True,True,True,True,True,True,0.6464408249411429,0.06654020621460399,0.06816521760888757,-0.0649767042270437,0.00010192831189649832,0.0038720349742416738,0.0038930364991131136,-0.0038761537658173616,0.002179288197695528,172.0790961246161,41.22929129774464,-0.002179288197695528,0.7928833612030313,0.0322108858228779,0.03274651199200102,-0.03170753534061046,296.16959249961934,2.7368136798330056,2.7562543308750396,-2.71916688553497,0.7671455516007892,0.10291571206997241,0.10486496572142945,-0.10152019050618115,270.83634869006283,51.181230188766165,49.14874576419629,-55.10004391705625,0.15034892516528045,0.001174277929830659,0.001174639804274729,-0.001174095877021366,2.875970791316968,0.013901885907180321,0.01390566848206109,-0.013905175757562734,-19.39642321621163,0.0048028040682850095,0.004810749738520052,-0.004853557424291745,0.09711978911826204,0.0019477960786735207,0.0019349539423254194,-0.001990936756029622,0.08364636236191968,0.0030051284484849095,0.0030051488165511787,-0.003005302903395218
3,6970,13.0,True,True,True,True,True,True,0.6546016448865208,0.06777591951136358,0.0694738445229138,-0.06614351073253266,0.00012373210900544908,0.003909729413932047,0.003931350297788009,-0.003913790710526818,0.0019960710554286125,174.77861419020365,41.649998567390355,-0.0019960710554286125,0.809614387756886,0.033379000734415354,0.033953152785444064,-0.03283874780097392,296.5841336265371,2.731542398002574,2.7505709065609945,-2.714224346611802,0.7756024226083149,0.10440531325875546,0.10645198776273708,-0.1029239533672821,271.4076030410332,51.06970519026591,49.05502571122088,-54.95623399132743,0.15035109548513836,0.0011742227126946981,0.001174540694309454,-0.001174085197044676,2.8759828977365287,0.0139015598360721,0.013904304820097075,-0.01390588251654544,-19.39644261617211,0.004840891089356581,0.004849434051071608,-0.004892053179639631,0.09712415059975003,0.0019476756858313599,0.0019349266453872356,-0.0019907695329812293,0.0836469011657781,0.0030050544743804525,0.0030050247101699006,-0.003005275935540749
4,6970,14.0,True,True,True,True,True,True,0.6630458660365697,0.06906540827356722,0.07083943517347766,-0.0673609970659659,0.00014663709590234338,0.0039485165806424525,0.003970756887966049,-0.003952540282570019,0.000585679608159531,181.8317625314766,42.07351384538062,-0.000585679608159531,0.8274480945324315,0.03463261212412122,0.035240211672070476,-0.03406013733324125,296.98188232462235,2.7266453903328056,2.7462771306306477,-2.708685119712503,0.7844110255266855,0.10597889943563965,0.10813200590197597,-0.10440364308611903,271.95049411802,50.96606642184241,48.96894112873561,-54.820634606494195,0.15035330400092847,0.0011741670752217215,0.0011744959696154825,-0.001174020339214168,2.875994343953762,0.013901238619104788,0.013904172360644928,-0.013905379183885593,-19.396462455967285,0.004880366540446651,0.0048892092111789695,-0.004932330863433063,0.09712869041476242,0.0019475838037079432,0.0019349036817582134,-0.001990639085351011,0.08364736169281722,0.003004980893369804,0.00300491618607944,-0.0030052366822819363
5,6970,15.0,True,True,True,True,True,True,0.6717418530963493,0.0704051435457626,0.07225864591079016,-0.06862545665021665,0.0001704724909643402,0.003988227674184803,0.004011161443655768,-0.003992163179128569,0.0005873344253930045,184.0062500050804,42.489166278093776,-0.0005873344253930045,0.8464029691961326,0.03597500830747463,0.03662664093051492,-0.03536054762343268,297.3552636347685,2.7223554861167827,2.741333898323678,-2.704970960842903,0.7935331983654648,0.10763214805214383,0.10989575169779307,-0.1059596104561556,272.46107441034115,50.87135736899326,48.888971407854875,-54.697520704861105,0.15035561855978977,0.001174111355803307,0.0011744223283538424,-0.001173985829954357,2.8760065182502808,0.013900922981343647,0.013903763840953385,-0.01390518349526905,-19.39648306127052,0.004921033259693249,0.004930245483297482,-0.004973774675671684,0.09713322052395248,0.0019475288685445874,0.0019350392082998717,-0.0019903979572686754,0.08364771618612268,0.003004907820934783,0.0030048195422393022,-0.003005190979800586
6,6970,16.0,True,True,True,True,True,True,0.6806670375343395,0.07179311956495521,0.07372914260793571,-0.06993514610726641,0.00019518487471253672,0.00402874005003555,0.004052403741347477,-0.004032570672981893,0.0005675048184420473,186.21439276994326,42.89198883193197,-0.0005675048184420473,0.8665414444307978,0.037412752991849096,0.03810685862073857,-0.03675779352166823,297.69421325652763,2.7188022716227636,2.7378301117080377,-2.701329297615631,0.8029291924225842,0.10936082528298086,0.11173919874861596,-0.10758760582410465,272.9241596859432,50.78696423776306,48.826969786759285,-54.576570671972014,0.15035796724202227,0.0011740581586593525,0.001174377028865514,-0.0011739255286311167,2.8760190488091406,0.013900643846785321,0.013903313710420357,-0.013905070988201292,-19.396504554150432,0.004962688996410996,0.004972510997296406,-0.005016005071565285,0.09713830857833769,0.0019474815788644642,0.001934728266199021,-0.001990656827022534,0.08364787849248455,0.0030048418284185714,0.0030047872104137434,-0.0030050884435182373
7,6970,17.0,True,True,True,True,True,True,0.6898055166838888,0.07322859589135061,0.07525023862910853,-0.07128925279800727,0.00022069349255175255,0.004069964016965198,0.004094394235287557,-0.004073672856185106,0.0005258988680751792,188.43170781597973,43.276842654417464,-0.0005258988680751792,0.8879126681064169,0.03895319879762843,0.03969790457696782,-0.038250386572439204,297.99389616963776,2.716137753077817,2.734929699509946,-2.6988654661844196,0.8125651910260495,0.11116148177690238,0.11365593197023391,-0.10928628717154247,273.3566747201594,50.71112297818064,48.76482532198665,-54.47629186060525,0.1503603535424048,0.0011740060806985958,0.0011743430369006332,-0.00117385731869351,2.876031523764908,0.013900381283737365,0.013903080077793523,-0.013904790982654153,-19.396526100388417,0.005005152267782499,0.0050150238333608885,-0.005059629913857739,0.09714312714372057,0.00194747174527405,0.0019347575248984106,-0.0019906333568502784,0.08364795499211361,0.0030047788359704895,0.0030046782494467304,-0.0030050715660620213
8,6970,18.0,True,True,True,True,True,True,0.6991463153146683,0.07471180568719776,0.07682234938544828,-0.07268782789385765,0.00024692469875822157,0.004111834233750285,0.004137068169131285,-0.004115404304551702,0.0004651287795471823,190.63115465851513,43.64049470865133,-0.0004651287795471823,0.9105852435913383,0.04060538076530362,0.04139430982509255,-0.03986088597560884,298.2498699977165,2.7144211866095134,2.7341403078135014,-2.6962636556394846,0.8223882856479369,0.1130291811575651,0.11566204429795796,-0.11103224309092499,273.74740283395755,50.64532911821364,48.71463218151612,-54.38385078236976,0.15036280655970352,0.0011739559203547917,0.0011742791538483265,-0.0011738230937012371,2.876044358189788,0.013900144836201287,0.013902483053886668,-0.013904929710640088,-19.396548503803064,0.005048157729659418,0.005058433806599805,-0.0051036481937715246,0.09714807403112732,0.001947496148908344,0.001934685347079926,-0.001990772405366367,0.08364766019300644,0.0030047205337912783,0.00300474481817971,-0.003004889540052705
9,6970,19.0,True,True,True,True,True,True,0.708681325190012,0.07624359607985315,0.0784466061193232,-0.07413145173034426,0.0002738098815258389,0.004154299365804698,0.0041803751225264795,-0.004157713632606954,0.00039034758656025976,192.78588415807494,43.981810998341096,-0.00039034758656025976,0.9345819182147893,0.04237713176834673,0.043220928377074634,-0.04158098649623052,298.4645645187219,2.7137768784012053,2.7329786869701795,-2.6961203220037393,0.8323944508154437,0.11496188785961992,0.1177279996859164,-0.11284805442863467,274.113450041821,50.58666982197242,48.66190468108099,-54.31214062203295,0.15036521355657262,0.0011739076657067322,0.0011742875538345418,-0.001173721217007099,2.876056350595483,0.013899932427962149,0.013902554211597364,-0.0139044603336344,-19.396571426559113,0.0050916728017699866,0.005102261246110994,-0.005148227354346143,0.09715263045238244,0.001947557140473212,0.001934984685388553,-0.001990603085298317,0.08364696298418554,0.0030046669967724723,0.0030049880938407777,-0.0030045424189594863
