,NSN,sigu,valid_BBC,accurate_BBC,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_BBC,fs8_ERR_BBC,fs8_MERR_UP_BBC,fs8_MERR_LOW_BBC,M_0_BBC,M_0_ERR_BBC,M_0_MERR_UP_BBC,M_0_MERR_LOW_BBC,sigv_BBC,sigv_ERR_BBC,sigv_MERR_UP_BBC,sigv_MERR_LOW_BBC,fs8_TRUE,fs8_ERR_TRUE,fs8_MERR_UP_TRUE,fs8_MERR_LOW_TRUE,sigv_TRUE,sigv_ERR_TRUE,sigv_MERR_UP_TRUE,sigv_MERR_LOW_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,fs8_MERR_UP_STDFIT,fs8_MERR_LOW_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,sigv_MERR_UP_STDFIT,sigv_MERR_LOW_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,alpha_MERR_UP_STDFIT,alpha_MERR_LOW_STDFIT,beta_STDFIT,beta_ERR_STDFIT,beta_MERR_UP_STDFIT,beta_MERR_LOW_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,M_0_MERR_UP_STDFIT,M_0_MERR_LOW_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,sigma_M_MERR_UP_STDFIT,sigma_M_MERR_LOW_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT,gamma_MERR_UP_STDFIT,gamma_MERR_LOW_STDFIT
0,6981,10.0,True,True,True,True,True,True,0.7066090354623116,0.06527732887319304,0.06693612546918518,-0.06382039426666257,-0.009117373284572851,0.004152743810711376,0.004147478086582279,-0.004190594656333594,0.001191034044506334,134.06449349422536,32.24760383361045,-0.001191034044506334,0.7314156196780585,0.028837365479006394,0.02928259850057382,-0.02842181080066348,279.2903716618096,2.6076539495618647,2.625911995422731,-2.5913885210840175,0.8226481295191265,0.10078668339447211,0.10325146819764268,-0.09898071666464071,177.43675494251113,59.23715141563627,53.90733187316237,-71.27122646284519,0.1502994885182042,0.0011392187134488373,0.0011394384284573206,-0.001139261856038509,2.8652815204932813,0.013588485771700617,0.01359103016240035,-0.013594145554785372,-19.385360967809287,0.005044328590800904,0.005024940086744073,-0.005130607977661488,0.09428988864645986,0.0016940066015848423,0.001684292941984566,-0.001721449069825874,0.07732198960643054,0.0028906757447931834,0.0028907715390000263,-0.0028909990320716825
1,6981,11.0,True,True,True,True,True,True,0.7153109323845394,0.0665086317577514,0.06823941533312487,-0.06498583283528732,-0.0091642245923375,0.004192808123861982,0.00418782790758148,-0.0042310075631120155,0.002270111697405262,132.42746288312298,32.49620163343558,-0.002270111697405262,0.7463116952997148,0.02984038201972683,0.03031363186096695,-0.029397763279308632,279.6272478853092,2.6023911001741453,2.6206413299269524,-2.5860645492772645,0.8307551145206146,0.10238606731581229,0.10496173605179726,-0.10048473947091204,178.90493795142027,58.73680883191828,53.55592155014456,-70.28465950399298,0.15029929516673776,0.0011392006627939317,0.0011394203480221644,-0.0011392438279609668,2.865301221889161,0.013588059427018719,0.013590606259302784,-0.013593719154876619,-19.38541678562369,0.0050807738549393236,0.005061499496556257,-0.0051681303517170495,0.09428931049701254,0.001693924335232716,0.0016842596084861883,-0.001721377966716441,0.07732392019485769,0.002890620034914268,0.0028907165463055613,-0.0028909425374953747
2,6981,12.0,True,True,True,True,True,True,0.7245113377260983,0.06786658548731056,0.0696267905442562,-0.06621860486306408,-0.009213244918110323,0.004238139717869172,0.004230499462352831,-0.004273368069042768,0.0009848559550249048,136.90137195701834,32.75292989381138,-0.0009848559550249048,0.7622964486481977,0.030930014725839172,0.03143429873034913,-0.03045747575310584,279.972888340691,2.5971062583639366,2.6153519666714944,-2.5807162619240867,0.8392771708172156,0.1040854209565491,0.10678054119038843,-0.1020814589239805,180.3834470133585,58.24237042402925,53.207151699280075,-69.32661269508122,0.15029903094743896,0.0011391838092520666,0.001139378063611418,-0.0011392529385262791,2.8653222328059176,0.013587653626910036,0.013590564369256125,-0.013592958838906145,-19.38547523550537,0.005118886517678006,0.005099624149447448,-0.005207510007541331,0.09428856660457859,0.0016938556077385064,0.0016842540828490872,-0.0017212936550129437,0.07732604117151073,0.0028905661041139503,0.0028907202562983977,-0.002890832525757781
3,6981,13.0,True,True,True,True,True,True,0.7341739922639058,0.06924306937557889,0.07108574946231554,-0.06751891472842349,-0.00926381160506562,0.004282195614141615,0.004274945348343503,-0.004317769539690278,0.0015143730442224836,136.64535902276316,33.00742434505055,-0.0015143730442224836,0.7793111083927068,0.03210359180596206,0.032641911600996144,-0.031598308367231744,280.3192946317009,2.5919693667567856,2.610210911978767,-2.5755183810043483,0.8481491606227605,0.10587536367386119,0.10870798846648752,-0.10375311410132217,181.84614757406135,57.76129047100597,52.868208259190084,-68.41005663219305,0.15029858785116598,0.001139169964987649,0.0011394197650576579,-0.0011391819013206095,2.865344954833416,0.013587294610201686,0.01359034824986952,-0.013592441526297518,-19.385535952666324,0.005158341509603783,0.00513900325901417,-0.0052484868894174495,0.09428790101188378,0.0016937813882356156,0.0016840687631254298,-0.0017214066531689278,0.07732845931916801,0.002890519019980825,0.002890673722865989,-0.002890780754498804
4,6981,14.0,True,True,True,True,True,True,0.7442728017207113,0.07068496184296907,0.07260601871946978,-0.06888800019343395,-0.009315297391894576,0.004328001508017085,0.004320599866857838,-0.004364435158884336,0.0014408545064239636,137.96568266718754,33.25578957251911,-0.0014408545064239636,0.797310508292317,0.03335922878824582,0.03393457053149385,-0.03281841580467042,280.658213903396,2.5871583347015417,2.6053942183904746,-2.570653040005375,0.8573528467679264,0.10775001382158178,0.11070650290655114,-0.10552227970301133,183.28117243766727,57.29917817670369,52.53387509944348,-67.55593914026768,0.15029813274829365,0.001139157153757537,0.001139384903808522,-0.0011391921656573533,2.865370760435806,0.013586961886771972,0.01358840366115571,-0.0135937408224466,-19.385599482771866,0.00519904401929456,0.005180202826743682,-0.005290001291362525,0.09428676369585004,0.0016937314011869972,0.0016843063202937453,-0.001721117090592151,0.0773312426979656,0.0028904736996186197,0.0028905023223026365,-0.002890864815506765
5,6981,15.0,True,True,True,True,True,True,0.7547773605926554,0.07213658969588099,0.07419352145770779,-0.070314728816396,-0.009368211405454569,0.004372273245351888,0.004368003997601738,-0.0044125711514853075,0.0014402850952945304,139.038795974471,33.491311423154386,-0.0014402850952945304,0.8162649740074871,0.03469620609813362,0.03531180782375738,-0.03411689755485719,280.98128534364685,2.5828376126514456,2.6015379825183977,-2.5658327973615047,0.866812655452245,0.10970146236998085,0.11280552280624513,-0.10734749845774054,184.64904658272354,56.866291616745194,52.22916878105078,-66.75041572726172,0.15029756865340768,0.0011391481893063492,0.0011393825208796408,-0.0011391751961003463,2.865395295820743,0.013586695477477135,0.013588883868526695,-0.01359271593660253,-19.385664544910444,0.005240609288833076,0.005221937263517721,-0.005332930855532436,0.09428610600235354,0.0016936882724058328,0.0016840795811917653,-0.0017213135088020132,0.07733411390016176,0.002890438136813691,0.0028904728405421028,-0.0028908200737502
6,6981,16.0,True,True,True,True,True,True,0.7656716859257867,0.07375422380432878,0.0758492104853752,-0.07179602374100845,-0.009422648612171753,0.004424294014717969,0.004417283957937329,-0.004461893324705429,0.001276993152659636,140.47628207952187,33.70901434740088,-0.001276993152659636,0.8361501191489203,0.03611472087855078,0.03678421589012641,-0.035484488153371754,281.28262180404374,2.579180197827611,2.5977928035417284,-2.5622190690389,0.876518472701628,0.11172143807461676,0.11497827369771363,-0.10924663499556518,185.96025044023253,56.4597114062952,51.93236961750415,-66.02195906622657,0.1502969546378261,0.0011391397410345134,0.0011393707343805154,-0.001139173350980733,2.865421055577007,0.01358644677401069,0.013589086060115878,-0.013592080976363502,-19.38573093969631,0.005282749235524606,0.005263974353368415,-0.005377175609200497,0.09428512534011312,0.0016936595162202125,0.0016842657953270218,-0.001721122792244198,0.07733713985872823,0.002890406082853565,0.002890505111771398,-0.002890728904013009
7,6981,17.0,True,True,True,True,True,True,0.7769451980814469,0.07538067967251527,0.07757518229306408,-0.07333081949029298,-0.009478658844453942,0.004474619889190298,0.004468474053904873,-0.0045122323226898225,0.0016034745093600703,140.48345529334637,33.90431027772456,-0.0016034745093600703,0.8569878595898442,0.03761784892666575,0.03832879081161848,-0.03694792506514101,281.55700719980916,2.5763170491984795,2.594196563155159,-2.560026612812111,0.8864311581361797,0.11382147446386759,0.1172351026679488,-0.11120330638800116,187.19570403994808,56.082878947703776,51.65488348839759,-65.36180702933572,0.15029642141353175,0.0011391389291552552,0.0011392399188764409,-0.0011392966525077886,2.8654486870859275,0.01358632886133615,0.013588159063139413,-0.013592694645534835,-19.38580022850791,0.005325956635069314,0.005307812098944688,-0.00542096259136417,0.09428443687771311,0.0016936240495990587,0.0016843231845065114,-0.0017210879856252304,0.07734042353727681,0.002890390580471815,0.002890481221693523,-0.002890711244241274
8,6981,18.0,True,True,True,True,True,True,0.7885905079318855,0.07706969981318029,0.07937287405454821,-0.07492011151763243,-0.00953601265092073,0.0045263204408867675,0.004521327191742189,-0.004563734614131688,0.004304397063140482,134.47390566580376,34.07299860951421,-0.004304397063140482,0.8787654206354921,0.03921760139618624,0.039964250740734925,-0.03849376020966785,281.79966988618816,2.574956213268109,2.5923038113930086,-2.5578764150428253,0.896553933461724,0.11598612328038366,0.11955037623787723,-0.11323960762926374,188.3278030964909,55.7463359064397,51.420286625895436,-64.7453922288057,0.1502956361568403,0.0011391377770349313,0.0011393462701462837,-0.001139189024652983,2.865475385611721,0.013586225123399853,0.0135887193443354,-0.013591943966648253,-19.38586987491471,0.005369535665149437,0.005350848296363253,-0.00546668793866188,0.09428418862373235,0.0016936508938157693,0.001684173454347437,-0.0017212895296397715,0.07734393864606645,0.002890377390428395,0.002890411613121127,-0.0028907583469132995
9,6981,19.0,True,True,True,True,True,True,0.8006232570072134,0.07877151269008409,0.08122007395816917,-0.07658941716369912,-0.009593425127231936,0.004576417074137373,0.004574510424776758,-0.004617613857192887,0.0020627743080490007,140.70075977372943,34.22191462128423,-0.0020627743080490007,0.9014867090697728,0.0408860755733616,0.041693694322934564,-0.040124678038441414,282.010259558633,2.5731972398965297,2.5913789606425155,-2.556598772636517,0.9068158018025684,0.11821540789701396,0.12197698086353731,-0.11530088198059507,189.39273120851078,55.43501495391179,51.191829212062466,-64.20541923729812,0.15029499948675823,0.0011391410217626206,0.0011393131098011108,-0.00113922701096808,2.865503628232851,0.013586195006526787,0.01358812345731488,-0.013592469561033282,-19.38594199493981,0.005413394163340031,0.005395099384975995,-0.0055121427574255704,0.09428404040384242,0.001693663709159264,0.001684215749089734,-0.0017213299215307549,0.0773476467794161,0.0028903775304380554,0.0028903182513953635,-0.002890848818387131
