,NSN,valid_BBC,accurate_BBC,valid_BBCCOV,accurate_BBCCOV,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_BBC,fs8_ERR_BBC,fs8_MERR_UP_BBC,fs8_MERR_LOW_BBC,M_0_BBC,M_0_ERR_BBC,M_0_MERR_UP_BBC,M_0_MERR_LOW_BBC,sigv_BBC,sigv_ERR_BBC,sigv_MERR_UP_BBC,sigv_MERR_LOW_BBC,fs8_BBCCOV,fs8_ERR_BBCCOV,fs8_MERR_UP_BBCCOV,fs8_MERR_LOW_BBCCOV,M_0_BBCCOV,M_0_ERR_BBCCOV,M_0_MERR_UP_BBCCOV,M_0_MERR_LOW_BBCCOV,sigv_BBCCOV,sigv_ERR_BBCCOV,sigv_MERR_UP_BBCCOV,sigv_MERR_LOW_BBCCOV,fs8_TRUE,fs8_ERR_TRUE,fs8_MERR_UP_TRUE,fs8_MERR_LOW_TRUE,sigv_TRUE,sigv_ERR_TRUE,sigv_MERR_UP_TRUE,sigv_MERR_LOW_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,fs8_MERR_UP_STDFIT,fs8_MERR_LOW_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,sigv_MERR_UP_STDFIT,sigv_MERR_LOW_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,alpha_MERR_UP_STDFIT,alpha_MERR_LOW_STDFIT,beta_STDFIT,beta_ERR_STDFIT,beta_MERR_UP_STDFIT,beta_MERR_LOW_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,M_0_MERR_UP_STDFIT,M_0_MERR_LOW_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,sigma_M_MERR_UP_STDFIT,sigma_M_MERR_LOW_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT,gamma_MERR_UP_STDFIT,gamma_MERR_LOW_STDFIT
0,6545,True,True,True,True,True,True,True,True,0.6295834437410176,0.08454327318155613,0.08721495431828435,-0.0818893888804052,0.0012259417878420116,0.0037370391758953215,0.003780954082797264,-0.0037302390083383593,0.003249918762303381,104.34727966999097,26.298114903621407,-0.003249918762303381,0.6379525639761129,0.08376090058136332,0.08647252540004358,-0.08122314599320252,-0.0005019054351507326,0.0053183014822003015,0.005344023601931853,-0.005307867692058891,0.0029334669830554157,102.40922929581212,25.685696575765952,-0.0029334669830554157,1.0488602871347266,0.04999478762812948,0.05103579692303874,-0.04902048256242589,309.3561538679248,2.9185422109952412,2.940334229723077,-2.89873542550028,0.7661844571002848,0.12177630965557701,0.1249482131094621,-0.11884197224331494,85.99057073468767,86.96270447690745,72.39327538926604,-85.99057073468767,0.14915159958855798,0.0010927299971359762,0.001092922722292372,-0.0010928162229073275,2.9506865194232326,0.013347907598670607,0.013351359418749393,-0.013353269010914626,-19.381585336575963,0.0046254708789753235,0.004666718076184894,-0.004654105299786264,0.08482720992314917,0.0016030129956748282,0.0015112584727408848,-0.0016265298452439532,0.07316052322439069,0.002705073817934642,0.002705212925410308,-0.0027053295268441523
