,NSN,valid_BBC,accurate_BBC,valid_BBCCOV,accurate_BBCCOV,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_BBC,fs8_ERR_BBC,fs8_MERR_UP_BBC,fs8_MERR_LOW_BBC,M_0_BBC,M_0_ERR_BBC,M_0_MERR_UP_BBC,M_0_MERR_LOW_BBC,sigv_BBC,sigv_ERR_BBC,sigv_MERR_UP_BBC,sigv_MERR_LOW_BBC,fs8_BBCCOV,fs8_ERR_BBCCOV,fs8_MERR_UP_BBCCOV,fs8_MERR_LOW_BBCCOV,M_0_BBCCOV,M_0_ERR_BBCCOV,M_0_MERR_UP_BBCCOV,M_0_MERR_LOW_BBCCOV,sigv_BBCCOV,sigv_ERR_BBCCOV,sigv_MERR_UP_BBCCOV,sigv_MERR_LOW_BBCCOV,fs8_TRUE,fs8_ERR_TRUE,fs8_MERR_UP_TRUE,fs8_MERR_LOW_TRUE,sigv_TRUE,sigv_ERR_TRUE,sigv_MERR_UP_TRUE,sigv_MERR_LOW_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,fs8_MERR_UP_STDFIT,fs8_MERR_LOW_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,sigv_MERR_UP_STDFIT,sigv_MERR_LOW_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,alpha_MERR_UP_STDFIT,alpha_MERR_LOW_STDFIT,beta_STDFIT,beta_ERR_STDFIT,beta_MERR_UP_STDFIT,beta_MERR_LOW_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,M_0_MERR_UP_STDFIT,M_0_MERR_LOW_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,sigma_M_MERR_UP_STDFIT,sigma_M_MERR_LOW_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT,gamma_MERR_UP_STDFIT,gamma_MERR_LOW_STDFIT
0,6585,True,True,True,True,True,True,True,True,0.6157930924170134,0.07745499674777118,0.08032560982437359,-0.07479361239756373,0.002041627557557182,0.003652447146597711,0.0036639093825024285,-0.003680254216870809,0.00038499100566414006,99.92854503905741,23.968659664261693,-0.00038499100566414006,0.6103497614657984,0.07708670660755601,0.0799602391287094,-0.07441905926052973,0.0019752658307306014,0.004162084344352326,0.004170885307734419,-0.00417926994037265,0.0001587766794884833,99.80720095216043,23.832206024247206,-0.0001587766794884833,0.9954183342169562,0.04846709523192988,0.04944236505045278,-0.047557342050150934,291.05214490416836,2.7466345091284836,2.7664964721266267,-2.728840295779934,0.6782254803254943,0.11943950399391634,0.12470348778987057,-0.11510998780734048,242.92917163863746,47.70558894885454,45.72323353318209,-51.5503698890625,0.1494756078816999,0.001064534141775024,0.001064939810181947,-0.0010643783417085722,2.934985879271585,0.013172029545215473,0.013174796992034494,-0.01317670636024081,-19.382173174405313,0.004202562886341079,0.004194335492934704,-0.004306093165766996,0.08126562625628406,0.0018651396057580913,0.0018492130814881426,-0.0019109534089025266,0.07349398409383663,0.0026923215673308716,0.002692317075064376,-0.0026927294950553006
