,NSN,model,valid_BBC,accurate_BBC,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_BBC,fs8_ERR_BBC,fs8_MERR_UP_BBC,fs8_MERR_LOW_BBC,M_0_BBC,M_0_ERR_BBC,M_0_MERR_UP_BBC,M_0_MERR_LOW_BBC,sigv_BBC,sigv_ERR_BBC,sigv_MERR_UP_BBC,sigv_MERR_LOW_BBC,fs8_TRUE,fs8_ERR_TRUE,fs8_MERR_UP_TRUE,fs8_MERR_LOW_TRUE,sigv_TRUE,sigv_ERR_TRUE,sigv_MERR_UP_TRUE,sigv_MERR_LOW_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,fs8_MERR_UP_STDFIT,fs8_MERR_LOW_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,sigv_MERR_UP_STDFIT,sigv_MERR_LOW_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,alpha_MERR_UP_STDFIT,alpha_MERR_LOW_STDFIT,beta_STDFIT,beta_ERR_STDFIT,beta_MERR_UP_STDFIT,beta_MERR_LOW_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,M_0_MERR_UP_STDFIT,M_0_MERR_LOW_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,sigma_M_MERR_UP_STDFIT,sigma_M_MERR_LOW_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT,gamma_MERR_UP_STDFIT,gamma_MERR_LOW_STDFIT
0,6610,C11,True,True,True,True,True,True,1.022412149127294,0.15240501508019277,0.15681736996035037,-0.1478477853706399,0.005155414692117009,0.0061273837916252785,0.0062338050938330536,-0.006086960847332366,179.29081350378752,53.94203043516646,48.79879549437866,-63.84679982000307,0.9971642592437713,0.049087312014804985,0.05014612960469639,-0.048092494071264105,308.7011056250445,2.886466430227131,2.9068219874536574,-2.867941826647495,1.0556391322736132,0.15550811557333777,0.15995400144640784,-0.15098145197967142,220.9303200316269,70.23118634494718,64.04017458582119,-83.73493974176175,0.14699459159907838,0.0013852076552319538,0.0013854446943522406,-0.0013851925981535798,3.501899288851859,0.015536730215399926,0.015540323493796537,-0.015545833677419416,-19.334231697823117,0.0064612364120966445,0.006558582287335982,-0.006422909123436612,0.10713392351247714,0.0019962517678977915,0.0019879852185633448,-0.002026256655225378,0.05949879420887347,0.003447784800666672,0.0034480090076434147,-0.003447918072336496
1,6750,G10,True,True,True,True,True,True,0.9601467120904452,0.12897170894803683,0.132587436224803,-0.12553506568635026,0.002979042862440385,0.005676856952094538,0.00573654580815922,-0.005676172575207478,225.22419276547734,38.83599324709,36.77306703753209,-41.78852567718317,0.9731127047735944,0.04799797961198177,0.04905680677095927,-0.04700136980388613,308.77710116283964,2.8476388074283534,2.8680945933628705,-2.8289064515709423,0.9631837145208427,0.1284051843210981,0.13208363526299097,-0.12494279839252112,352.4261711340924,46.24580932289072,45.115090470977016,-48.59041968026238,0.14738008228462116,0.0012499508082748992,0.0012502035469823408,-0.0012499503884415939,3.0700249806619286,0.013658922012999139,0.013659770322207703,-0.01366544381796141,-19.367583750404332,0.005823689300423669,0.0058754198879914996,-0.0058252195882949375,0.09449754969786053,0.0020663630699556956,0.002059441016447077,-0.0021083039384062513,0.04696377479255657,0.003115769298675833,0.00311611913949582,-0.003115932910396171
2,6970,P21,True,True,True,True,True,True,0.728281412457324,0.0794208027358072,0.08188048055742453,-0.07713368434322701,0.0003295987552256519,0.004238851027263201,0.004268380348446008,-0.004244182960893004,0.00485495997471265,180.69481248970482,44.59641302447789,-0.00485495997471265,0.9865789952958542,0.04630494642991423,0.04728589649978135,-0.04538084334983515,298.77733486795404,2.715615386559449,2.7353969453615243,-2.6974404358763917,0.852818569788312,0.1190072577602918,0.12205803414889706,-0.11664441665659546,274.7530286791948,50.49104068351029,48.58417461286244,-54.185832051350246,0.15037015860741498,0.0011738204982686678,0.0011742170248649807,-0.0011736199927728527,2.8760813238897254,0.013899623647653323,0.013900515426600852,-0.013905895212527802,-19.396619128659268,0.005179532248451819,0.005190918387479602,-0.005238203952872786,0.09716191066236698,0.001947749805857213,0.0019351734296030076,-0.0019908667095604148,0.08364563743522095,0.00300458295083996,0.0030046372775717617,-0.003004723163314104
3,6762,RNDSMEAR,True,True,True,True,True,True,0.991872785044319,0.139387343769954,0.14368688589538137,-0.13506401821651917,0.0014919514191017186,0.005896108374199906,0.005967213367381707,-0.0058902308464830275,233.91160457803835,41.29029735366572,39.15978796154408,-44.35327947155064,0.9795038999801211,0.048262240539917844,0.04931614383794554,-0.04727104109263546,309.9093191663595,2.856174301180147,2.877252581672105,-2.8368851481189434,1.0023061621601126,0.13911386946143384,0.14345146692301308,-0.13484203404218773,361.3953516158053,49.9683489251818,48.834519625184804,-52.35344614668376,0.148855712786637,0.0013195317386399377,0.0013197735550116358,-0.00131955368328055,3.0981505892252263,0.014548730920481803,0.01455324625794072,-0.014554534633208596,-19.37092308969938,0.006088964275497973,0.006141771279269912,-0.0060975195878851815,0.10251870119385427,0.0021365900280163816,0.002123121802662587,-0.0021849659316170436,0.04455420535527241,0.0033110545792773235,0.0033112172133867236,-0.0033113172811435427
