,NSN,model,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_TRUE,fs8_ERR_TRUE,sigv_TRUE,sigv_ERR_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,beta_STDFIT,beta_ERR_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT
0,6744,P21,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.9375904333441888,0.1232961573502192,126.47728194910404,78.03458880568255,0.15005039091273953,0.0011512639552562144,2.860330410259185,0.0138170154205669,-19.385623993772587,0.005566457718827041,0.09487644655025723,0.0016628167629868795,0.07645637417839352,0.002919292568808695
1,6744,P21_NO_DUST,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8745518800729917,0.05556791038748815,145.62397167692453,7.500622219702038,0.14817802210358033,0.0004988183009512062,2.1203316214699264,0.010522067272738607,-19.475633435522738,0.004676815155025211,1.9716432934403522e-07,0.009223531479020632,0.0029345607970657035,0.0011986452644488779
2,6744,P21_FIXED_BETA,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8133404516840341,0.1215690109966161,69.27921603364683,102.24254738721946,0.15017623119046397,0.0012921267206560702,2.8672306829484824,0.014903347645708602,-19.381223167935318,0.005151206727201714,0.11192083980642946,0.0017713679647318112,0.07721237809841754,0.0032982563938943068
3,6744,P21_FIXED_BETA_NO_DUST,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8792624050595371,0.05399670348186281,109.21373737585644,7.563224449345569,0.14797829876171778,0.00048091044905193526,2.087009322668026,0.010113440365353298,-19.47657004085861,0.004684390921152803,6.076617301443293e-08,0.008089275338084177,0.0031686551252632696,0.0011549254495649684
4,6744,P21_REDUCED_TAU1,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8751306539624071,0.05588227784121519,148.51571928061028,7.544929809506257,0.1482315482462351,0.0005008722765112167,2.1354862463612125,0.010491464446773872,-19.473186341632335,0.004678867404513765,3.4328784356938043e-07,0.01035214649132242,0.0038289991876990187,0.0012041078150541711
5,6744,P21_REDUCED_TAU2,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8967388288521226,0.0660709015355268,210.62489021401862,15.154924170831094,0.14861968652492039,0.0005815679266385517,2.3011588952591917,0.011630745430759785,-19.443243512351646,0.004834795264605332,0.018922174490277745,0.001928775740214373,0.018458998135966853,0.00141552965688276
6,6744,P21_REDUCED_TAU3,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.9475839819679991,0.10541676003576711,203.4968216633675,40.81010592341862,0.14963557427165505,0.0010064030739534407,2.770948009118537,0.01363264960572415,-19.3951952937645,0.005455410389043071,0.0766584455756264,0.0015784305919952293,0.058403959153312285,0.0025392082592943913
7,6744,P21_REDUCED_TAU4,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.9186298699161507,0.08480837397563007,170.89844810836559,30.89928048624968,0.14916632586766204,0.0007958673086215486,2.583166529487101,0.013157438060850872,-19.412803535522038,0.005128940423756627,0.052782863684334776,0.0013966672098087198,0.0366406624748511,0.001987157388254415
8,6744,P21_REDUCED_BETA1,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.916609179492846,0.1258276535571391,124.16545640569751,75.05765056078803,0.15018142550509544,0.0011778519711559247,2.8598380327462807,0.013980533896163116,-19.383179122971825,0.005495557556273572,0.09805386839834655,0.0015959025345553546,0.0764689886347976,0.0029910763542837213
9,6744,P21_REDUCED_BETA2,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.9283784127954763,0.12623835840358816,125.31380582580356,74.53105572604554,0.15015796809268833,0.0011780098274689324,2.859645362485888,0.01398790167848143,-19.38334958543945,0.005552188329785605,0.09802641890459048,0.0015985260521144684,0.07647330800839962,0.0029916568848902675
10,6744,P21_REDUCED_BETA3,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.9154384798615892,0.12416920707193058,127.97229919911504,82.47568761935179,0.1500204702421592,0.0011865350323189802,2.87050033008449,0.01413634085019001,-19.3843012317896,0.005497269473105941,0.09896565690004575,0.0016984203588858784,0.07626812576634744,0.0030153177961858156
11,6744,P21_REDUCED_TAU_BETA1,True,True,True,True,0.9380076022049989,0.044652052056255165,282.2662099312872,2.6189002815852405,0.8793707254422823,0.05453006350926837,111.2910135017878,7.644526975074633,0.14792818059821203,0.0004827353175155076,2.104674183863135,0.010072412314475367,-19.473586863348963,0.004684241263300762,1.4436609315762391e-09,0.006212649453937394,0.0037805707713519,0.0011597606456658694
