,NSN,model,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_TRUE,fs8_ERR_TRUE,sigv_TRUE,sigv_ERR_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,beta_STDFIT,beta_ERR_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT
0,6734,P21,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.8773185013570617,0.11814130966483422,260.9247334478584,45.39209538732969,0.1500263043475506,0.0011754827971423975,2.8830822579472017,0.01399741249100327,-19.386962154630673,0.00522031318325619,0.09424436352749607,0.0017589689692386334,0.07877253517365806,0.0029580338785272927
1,6734,P21_NO_DUST,True,True,False,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9410620500863842,0.059379124004495465,159.77077994050822,7.214094664109055,0.1483827283671056,0.0005018856409560378,2.1089345213395947,0.010162093018413183,-19.474157786750702,0.004968545697681186,0.00010810744176221706,0.002934660225127523,0.006271539920505873,0.0012011199049694805
2,6734,P21_FIXED_BETA,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9536663471806619,0.13843645733066412,256.317750185933,56.740794580972505,0.1516692840686861,0.0013285775234413175,2.9389990574011136,0.015141792970357892,-19.38442549186691,0.00573026095069422,0.11145821343930036,0.0019007383952605941,0.08000582740714622,0.0033566409579959544
3,6734,P21_FIXED_BETA_NO_DUST,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9359771523749291,0.05590710652074515,121.72144647636011,7.230870127247165,0.14792461452686678,0.0004837195062109016,2.086702301754927,0.009654699575498495,-19.47529396510017,0.004929107491138214,3.5124634291286254e-08,0.009099909091382074,0.00529414721735209,0.0011560372768909517
4,6734,P21_REDUCED_TAU1,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9447655102096935,0.059869584089502104,163.04648504790683,7.268015511877664,0.14835396971516607,0.000503918732340614,2.1189582728431957,0.010195134731901763,-19.471972047572557,0.004985345582337796,5.3161354526298646e-05,0.005170483135547334,0.006638378417715618,0.001205829609081419
5,6734,P21_REDUCED_TAU2,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9638833639278251,0.07273916169807182,250.409692920887,14.679284518694203,0.1489275208195976,0.0005943729267059235,2.2913504448094546,0.011570210588351481,-19.442072827098897,0.005132685488551955,0.017854920231539128,0.0021738975066539386,0.02185403478595596,0.0014407439697347413
6,6734,P21_REDUCED_TAU3,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.872494079358237,0.10363357316825683,208.35888886655133,43.33577825167413,0.14908461440173165,0.0010330067675996197,2.817808389787085,0.014052557226908973,-19.394340453454607,0.005062590327136188,0.0793293940860807,0.001608371339713116,0.060437487918907074,0.0025898394065617097
7,6734,P21_REDUCED_TAU4,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.9424971355198839,0.09218106239943819,231.8904956543574,27.029986900318193,0.14915171953231376,0.0008201412319828555,2.5957605475347707,0.013594647376615645,-19.41020642908889,0.005224775565858801,0.0534597804281934,0.0014911387722477826,0.04037260399387321,0.00203350430994855
8,6734,P21_REDUCED_BETA1,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.8598896958221148,0.11533096174539587,299.6661798878401,43.80949947493974,0.15050920155346828,0.0012170107300653816,2.890602228905835,0.014236566808088307,-19.385863213829698,0.00517311458262851,0.09792944271523839,0.0018319956165578424,0.07649781494963961,0.0030672931903527336
9,6734,P21_REDUCED_BETA2,True,True,True,True,1.0092962058423196,0.04793498587374523,294.0035883797664,2.7382954037816205,0.8603791966838611,0.11525484073042047,296.7457770390502,44.1513639100998,0.15053263371291045,0.001216684696640206,2.891022267387555,0.014237047268990008,-19.385899445814594,0.0051729438019545125,0.09795366434966189,0.00183445317829347,0.07669097707389891,0.0030661016971145626
