,NSN,model,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_TRUE,fs8_ERR_TRUE,sigv_TRUE,sigv_ERR_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,beta_STDFIT,beta_ERR_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT
0,6658,P21,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.7614557551934712,0.1313269591128564,255.39563340431314,53.49572655229581,0.14954991253349886,0.0011598894914741022,2.8507404908450766,0.01379869985531687,-19.3831023606886,0.0046828791177344386,0.09411979885133998,0.001946823427278352,0.07110839231235973,0.002944214266299941
1,6658,P21_NO_DUST,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.9277037700504523,0.060211682980228054,133.52330344768305,8.159505689850533,0.14787569052377272,0.0004891570112954299,2.0995123254624803,0.010096507920518479,-19.472627062175434,0.00490711293527883,4.522362894896718e-08,0.011121820884549126,0.002830575736517053,0.0011680150706102604
2,6658,P21_FIXED_BETA,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.771129928177855,0.12495913436183248,351.2136903070807,49.811288063342886,0.1499081788990763,0.0012862508793381226,2.8726003708301437,0.014469961285757324,-19.379575402931298,0.004852264853573905,0.10593761985591173,0.002129738707520208,0.07342783264376924,0.003281406363283891
3,6658,P21_FIXED_BETA_NO_DUST,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.8806428876434357,0.054569244717313226,96.71596704257404,8.823953313382205,0.14732861658166108,0.00047356847041278696,2.0902064399921954,0.009723349873254928,-19.472268413829394,0.004671566353692544,8.621414597335952e-08,0.010620752712306203,0.0027316325507655468,0.0011295417209956536
4,6658,P21_REDUCED_TAU1,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.9304488227384078,0.06112191970901554,139.97632318236057,8.144850067864368,0.14802229283833376,0.0004923314969477891,2.111104162469872,0.01010989312674396,-19.47022706274883,0.004920250220561088,1.2016856120286752e-06,0.013912671838187868,0.0036402451985231466,0.0011762406951706021
5,6658,P21_REDUCED_TAU2,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.9193210114471497,0.07404231362487818,218.83584370682337,16.84278332252201,0.14851338285039759,0.0005919173319721834,2.3009921505131423,0.011583202951655734,-19.437837083781925,0.004936196871774592,0.0212646844403381,0.0019244787616164508,0.016693519847793853,0.0014372990419802083
6,6658,P21_REDUCED_TAU3,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.7151265127655894,0.11320125243770995,307.38929402610654,39.16687322808889,0.1493854182237313,0.0010094277296937477,2.7650940328131233,0.013551635138857177,-19.39196845632021,0.004304367991091771,0.07456545911499775,0.0019659122943654975,0.05325731061210926,0.002546446031680124
7,6658,P21_REDUCED_TAU4,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.8376638786659883,0.0952460478162735,252.60230558818225,27.383026653112964,0.14880218424271136,0.0007920190276354226,2.570230291493735,0.012878980067449588,-19.408442964164056,0.004708979906133216,0.04976270752853356,0.0016677540642036567,0.033849362718657516,0.0019713905898714624
8,6658,P21_REDUCED_BETA1,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.7430199269765536,0.12920496719517827,268.41916487455717,54.737068345370716,0.14901262970777773,0.001191818717466941,2.84501901707635,0.01392469408716802,-19.38100485036188,0.004629506449764488,0.09762333682801051,0.0020076690711610737,0.07042421878197493,0.0030290717433339087
9,6658,P21_REDUCED_BETA2,True,True,True,True,0.990582919463942,0.04875376523457953,293.3048396895135,2.7529225907906607,0.7389794064195464,0.12898373201370533,269.84859453843774,54.31497349432955,0.14897112303868226,0.0011905284381293225,2.8452139087329056,0.01394301251337483,-19.381020459146356,0.004604684189959364,0.09744991127567429,0.002001112880495634,0.07020828892777448,0.0030263356692388646
