,NSN,model,valid_TRUE,accurate_TRUE,valid_STDFIT,accurate_STDFIT,fs8_TRUE,fs8_ERR_TRUE,sigv_TRUE,sigv_ERR_TRUE,fs8_STDFIT,fs8_ERR_STDFIT,sigv_STDFIT,sigv_ERR_STDFIT,alpha_STDFIT,alpha_ERR_STDFIT,beta_STDFIT,beta_ERR_STDFIT,M_0_STDFIT,M_0_ERR_STDFIT,sigma_M_STDFIT,sigma_M_ERR_STDFIT,gamma_STDFIT,gamma_ERR_STDFIT
0,6493,P21,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.6813124757838492,0.11025166215276333,298.8731143862346,46.04290228010876,0.14965517993376143,0.0011986504770924178,2.8507713073885665,0.014248398647967484,-19.380953414967326,0.004332979015482459,0.09514396586564587,0.0019299712423524393,0.08140131035823804,0.0030502036513084794
1,6493,P21_NO_DUST,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.856375668026841,0.05984876610540202,122.12996601783419,8.71321153559527,0.1479623075712123,0.0004940854972534832,2.1269221658464343,0.010253329502090062,-19.468904049915906,0.004576279588633686,1.656089698270349e-07,0.009326609610546505,0.004239288929286225,0.0011920891536360745
2,6493,P21_FIXED_BETA,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7693331831722632,0.12425171259649193,322.1473221923545,59.86903782787439,0.15003994193389417,0.0013793614300082776,2.9054082737561715,0.01573640680844492,-19.37377627640291,0.0049263235933605385,0.11488151356575656,0.0022347009339926185,0.0871926651656951,0.0035312677853313094
3,6493,P21_FIXED_BETA_NO_DUST,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.8581218444655889,0.0569865061620623,62.274211437098046,12.053445422481126,0.14774458596971088,0.000475086634480045,2.1110056255055545,0.009785182866268172,-19.46970464870753,0.004569826226321947,3.645480217277005e-07,0.010115546537292557,0.0038143381551115625,0.0011409910935214302
4,6493,P21_REDUCED_TAU1,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.8264981609343898,0.058740461348842254,131.95087145470487,8.439270154370064,0.1479142516650544,0.0004976639563206906,2.135469315581962,0.010273636963594845,-19.46701851469245,0.0044339528984855886,2.295378815133373e-07,0.012221752885458598,0.0049855337366188895,0.0012008027883200806
5,6493,P21_REDUCED_TAU2,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7804239648805207,0.06854689232903283,214.5307954209868,16.979588202346463,0.14811897050512335,0.0006002293175492552,2.303386068965022,0.01180497836677693,-19.43686077500717,0.004281666489804101,0.022137795729488076,0.0018649705607463284,0.022512345366253666,0.0014741231296690584
6,6493,P21_REDUCED_TAU3,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7142265907424239,0.09990193250233065,289.6367503597657,40.440111267411396,0.14969355518134067,0.0010527206789754508,2.761685193745141,0.01417263317697629,-19.389882624009477,0.004338039489146038,0.07859795087803674,0.0019004611636043237,0.06210112113443389,0.002669284017315346
7,6493,P21_REDUCED_TAU4,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.6938620898186384,0.07894772408689632,244.1330156739247,26.511231519553277,0.14855812778183355,0.0008124233586998806,2.55658816977909,0.013476023757378362,-19.407085705739707,0.004032322205149501,0.051848968568934874,0.0015566355453875934,0.04108597518964364,0.0020388004522976406
8,6493,P21_REDUCED_BETA1,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7148050544778386,0.12116466609044607,326.3122788540171,50.09555814104121,0.1496086686044385,0.0012481787135032794,2.851932853001617,0.014554423533543514,-19.379769921121436,0.004543859703062882,0.10002606202679981,0.002107591353000718,0.08069143619103107,0.0031821318025277196
9,6493,P21_REDUCED_BETA2,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7133998484555114,0.1213164404699954,323.199948292958,50.338159587429004,0.14961591028284385,0.0012483594663051764,2.851681018165784,0.014557741578106041,-19.379667178269408,0.0045377267217644,0.1001613309051973,0.0021007935292249313,0.08077008977216388,0.0031827387105998715
10,6493,P21_REDUCED_BETA3,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.7212018213795431,0.11732084365485418,334.19641793989786,47.90597076507544,0.1496643950359554,0.0012430595142123389,2.8610788489470624,0.01461019422268068,-19.38017251859759,0.004561649782576018,0.09907326189251363,0.0020820566030833806,0.08301660399367213,0.0031681059256966405
11,6493,P21_REDUCED_TAU_BETA1,True,True,True,True,0.9255155270300299,0.04905373501558541,295.21532789180617,2.80577891680727,0.8444838064716387,0.056833102747173625,73.40376793060518,10.98025173885933,0.14763223201693373,0.0004782837439339738,2.122939849898642,0.009777019374404587,-19.467717034492317,0.004504267462491491,3.700061973173699e-09,0.009631138462524013,0.0044707680400570115,0.0011484406001770022
